"","altitude","cadence","distance","grade_smooth","heartrate","lat","lng","moving","time","velocity_smooth","watts","id"
"283",57.8,74,2.4917,0,115,-11.678719,166.937943,TRUE,282,29.4984,147,10328480057
"284",57.8,74,2.4999,0,115,-11.678711,166.937867,TRUE,283,29.4984,144,10328480057
"285",57.8,73,2.508,-0.6,114,-11.678718,166.937792,TRUE,284,29.2464,146,10328480057
"286",57.8,73,2.516,-0.6,114,-11.67874,166.937728,TRUE,285,29.1168,147,10328480057
"287",57.6,74,2.5243,-1.2,114,-11.678779,166.937674,TRUE,286,29.2176,145,10328480057
"288",57.6,74,2.5325,-1.2,116,-11.678833,166.93761,TRUE,287,29.3472,145,10328480057
"289",57.4,76,2.5408,-1.2,116,-11.678892,166.937567,TRUE,288,29.3832,144,10328480057
"290",57.4,76,2.5491,-1.8,119,-11.678954,166.937524,TRUE,289,29.5776,145,10328480057
"291",57.2,76,2.5576,-1.2,118,-11.679019,166.937492,TRUE,290,29.916,144,10328480057
"292",57,76,2.566,-1.8,118,-11.679084,166.937438,TRUE,291,30.0456,147,10328480057
"293",57,76,2.5745,-1.2,117,-11.679149,166.937395,TRUE,292,30.2616,145,10328480057
"294",56.8,75,2.5831,-0.6,117,-11.679212,166.937352,TRUE,293,30.456,144,10328480057
"295",56.8,75,2.5916,-0.6,117,-11.679271,166.93731,TRUE,294,30.6144,144,10328480057
"296",56.8,75,2.6,-0.6,116,-11.679321,166.937245,TRUE,295,30.564,146,10328480057
"297",56.8,75,2.6084,-0.6,116,-11.679365,166.937181,TRUE,296,30.528,149,10328480057
"298",56.6,75,2.6168,-0.6,116,-11.679406,166.937127,TRUE,297,30.4416,145,10328480057
"299",56.6,75,2.6251,-0.6,116,-11.67944,166.937063,TRUE,298,30.2544,145,10328480057
"300",56.6,75,2.6332,0.6,117,-11.679473,166.936988,TRUE,299,29.952,145,10328480057
"301",56.6,75,2.6413,0.6,115,-11.679498,166.936923,TRUE,300,29.7144,145,10328480057
"302",56.8,75,2.6493,0.6,117,-11.679517,166.936848,TRUE,301,29.4408,145,10328480057
"303",56.8,76,2.6571,1.3,116,-11.679533,166.936773,TRUE,302,29.0376,141,10328480057
"304",56.8,76,2.6649,0.7,120,-11.679544,166.936709,TRUE,303,28.692,147,10328480057
"305",57,75,2.6725,1.3,120,-11.679542,166.936634,TRUE,304,28.2888,144,10328480057
"306",57,75,2.6798,1.4,119,-11.679529,166.936569,TRUE,305,27.7272,141,10328480057
"307",57.2,75,2.6871,1.4,119,-11.679506,166.936516,TRUE,306,27.2016,145,10328480057
"308",57.2,75,2.6941,1.4,118,-11.679478,166.936451,TRUE,307,26.6256,146,10328480057
"309",57.4,76,2.701,1.5,118,-11.679447,166.936387,TRUE,308,25.9992,145,10328480057
"310",57.4,76,2.7077,2.3,118,-11.679418,166.936344,TRUE,309,25.3368,145,10328480057
"311",57.6,77,2.7142,1.6,118,-11.679388,166.936301,TRUE,310,24.7608,141,10328480057
"312",57.8,77,2.7205,2.4,117,-11.679363,166.936237,TRUE,311,24.084,145,10328480057
"313",57.8,77,2.7266,2.5,116,-11.679344,166.936194,TRUE,312,23.4,141,10328480057
"314",58,77,2.7326,2.6,115,-11.679334,166.936129,TRUE,313,22.7232,144,10328480057
"315",58.2,75,2.7384,3.6,115,-11.679333,166.936086,TRUE,314,22.0896,145,10328480057
"316",58.4,75,2.7439,3.7,116,-11.67934,166.936044,TRUE,315,21.348,144,10328480057
"317",58.6,75,2.7491,3.9,114,-11.679349,166.93599,TRUE,316,20.5992,145,10328480057
"318",58.8,74,2.7541,4.1,115,-11.679364,166.935947,TRUE,317,19.7928,145,10328480057
"319",59,74,2.7589,4.3,116,-11.67938,166.935904,TRUE,318,18.9576,146,10328480057
"320",59.2,76,2.7634,3.4,116,-11.679396,166.935872,TRUE,319,18.036,145,10328480057
"321",59.4,76,2.7678,3.5,116,-11.67941,166.935829,TRUE,320,17.2512,145,10328480057
"322",59.4,78,2.772,3.6,115,-11.679422,166.935797,TRUE,321,16.4664,145,10328480057
"323",59.6,78,2.776,2.5,116,-11.679424,166.935754,TRUE,322,15.7824,145,10328480057
"324",59.8,77,2.7799,2.5,115,-11.679419,166.935722,TRUE,323,15.12,145,10328480057
"325",59.8,77,2.7839,1.2,116,-11.679406,166.935689,TRUE,324,14.7384,141,10328480057
"326",59.8,76,2.7881,0,116,-11.679385,166.935657,TRUE,325,14.5728,145,10328480057
"327",59.8,76,2.7923,-1.1,118,-11.679363,166.935625,TRUE,326,14.652,147,10328480057
"328",59.8,76,2.7969,-1.1,118,-11.679334,166.935593,TRUE,327,15.048,146,10328480057
"329",59.6,76,2.8018,-2,119,-11.679301,166.935571,TRUE,328,15.7608,145,10328480057
"330",59.6,76,2.807,-1.9,120,-11.679265,166.935539,TRUE,329,16.6392,146,10328480057
"331",59.4,76,2.8124,-1.8,120,-11.679226,166.935507,TRUE,330,17.5464,146,10328480057
"332",59.4,76,2.8182,-2.5,121,-11.67918,166.935475,TRUE,331,18.648,145,10328480057
"333",59.2,76,2.8243,-1.6,122,-11.679131,166.935464,TRUE,332,19.692,145,10328480057
"334",59,76,2.8306,-2.3,123,-11.679077,166.935432,TRUE,333,20.7288,143,10328480057
"335",59,76,2.8372,-2.3,125,-11.679018,166.935432,TRUE,334,21.7296,145,10328480057
"336",58.8,76,2.8438,-2.2,126,-11.678958,166.935432,TRUE,335,22.6224,138,10328480057
"337",58.6,77,2.8508,-2.1,127,-11.678895,166.935432,TRUE,336,23.4792,148,10328480057
"338",58.4,77,2.8579,-2.1,126,-11.678833,166.935443,TRUE,337,24.2352,145,10328480057
"339",58.4,78,2.8652,-2,125,-11.678773,166.935475,TRUE,338,24.8832,145,10328480057
"340",58.2,78,2.8726,-1.3,123,-11.678711,166.935507,TRUE,339,25.5456,145,10328480057
"341",58,78,2.8802,-2,121,-11.678648,166.935539,TRUE,340,26.208,141,10328480057
"342",58,77,2.888,-1.9,118,-11.678586,166.935571,TRUE,341,26.7264,147,10328480057
"343",57.8,75,2.8959,-1.3,116,-11.678522,166.935593,TRUE,342,27.3096,147,10328480057
"344",57.6,75,2.9038,-1.9,115,-11.678459,166.935625,TRUE,343,27.8424,147,10328480057
"345",57.6,75,2.9119,-1.8,115,-11.678394,166.935657,TRUE,344,28.2672,145,10328480057
"346",57.4,75,2.9203,-1.8,115,-11.678327,166.9357,TRUE,345,28.8144,145,10328480057
"347",57.2,75,2.9285,-1.8,114,-11.678259,166.935732,TRUE,346,29.196,144,10328480057
"348",57,78,2.9371,-1.8,114,-11.678188,166.935765,TRUE,347,29.664,141,10328480057
"349",57,78,2.9456,-1.7,113,-11.678113,166.935775,TRUE,348,30.096,144,10328480057
"350",56.8,78,2.9543,-1.1,114,-11.678034,166.935775,TRUE,349,30.5208,141,10328480057
"351",56.6,78,2.9631,-1.7,113,-11.67796,166.935754,TRUE,350,30.8448,146,10328480057
"352",56.6,77,2.9719,-1.1,113,-11.677897,166.9357,TRUE,351,31.2624,149,10328480057
"353",56.4,77,2.981,-1.1,112,-11.677845,166.935647,TRUE,352,31.6584,145,10328480057
"354",56.4,79,2.9901,-1.6,113,-11.6778,166.935571,TRUE,353,31.9968,145,10328480057
"355",56.2,79,2.9992,-1.6,113,-11.677756,166.935486,TRUE,354,32.3352,146,10328480057
"356",56,79,3.0083,-2.2,113,-11.677704,166.935432,TRUE,355,32.5584,143,10328480057
"357",55.8,78,3.0176,-2.7,113,-11.677641,166.935378,TRUE,356,32.8536,147,10328480057
"358",55.6,76,3.0271,-2.6,114,-11.677572,166.935325,TRUE,357,33.1632,145,10328480057
"359",55.2,76,3.0366,-2.1,115,-11.677509,166.93526,TRUE,358,33.5232,145,10328480057
"360",55,76,3.0464,-1.5,115,-11.677466,166.935185,TRUE,359,34.0128,145,10328480057
"361",55,77,3.0563,0,115,-11.677461,166.935089,TRUE,360,34.5456,145,10328480057
"362",55,77,3.0659,1.1,114,-11.677476,166.935014,TRUE,361,34.8264,145,10328480057
"363",55.2,77,3.0753,1.1,113,-11.677503,166.934928,TRUE,362,34.6968,147,10328480057
"364",55.4,77,3.0844,1.1,113,-11.677539,166.934853,TRUE,363,34.4304,146,10328480057
"365",55.4,77,3.0931,0.6,113,-11.677578,166.934788,TRUE,364,33.5664,146,10328480057
"366",55.4,77,3.1016,-0.6,113,-11.677622,166.934724,TRUE,365,32.6376,144,10328480057
"367",55.4,78,3.1102,-0.6,115,-11.677674,166.93467,TRUE,366,31.8816,141,10328480057
"368",55.2,78,3.1187,-1.2,115,-11.677733,166.934606,TRUE,367,31.2768,145,10328480057
"369",55.2,77,3.1271,-1.8,116,-11.677795,166.934574,TRUE,368,30.744,144,10328480057
"370",55,77,3.1357,-1.2,116,-11.677859,166.934531,TRUE,369,30.7224,145,10328480057
"371",54.8,77,3.1443,-1.7,116,-11.677925,166.934488,TRUE,370,30.7152,143,10328480057
"372",54.8,75,3.153,-1.2,115,-11.677989,166.934434,TRUE,371,30.7872,144,10328480057
"373",54.6,75,3.1616,-0.6,116,-11.678055,166.934391,TRUE,372,30.9096,145,10328480057
"374",54.6,76,3.1703,-0.6,115,-11.678117,166.934348,TRUE,373,31.0968,149,10328480057
"375",54.6,76,3.1789,0,116,-11.678173,166.934284,TRUE,374,31.104,145,10328480057
"376",54.6,77,3.1876,0,116,-11.678215,166.93422,TRUE,375,31.176,145,10328480057
"377",54.6,77,3.1959,0,116,-11.678223,166.934144,TRUE,376,30.9384,146,10328480057
"378",54.6,77,3.2042,-0.6,116,-11.678209,166.934069,TRUE,377,30.6504,145,10328480057
"379",54.6,77,3.2126,-1.2,118,-11.678213,166.933994,TRUE,378,30.456,146,10328480057
"380",54.4,78,3.2212,-2.3,119,-11.678243,166.933919,TRUE,379,30.4272,143,10328480057
"381",54.2,78,3.2298,-2.9,122,-11.678282,166.933855,TRUE,380,30.384,147,10328480057
"382",53.8,78,3.2387,-3.9,122,-11.678322,166.93378,TRUE,381,30.78,145,10328480057
"383",53.6,78,3.2477,-4.4,124,-11.678357,166.933715,TRUE,382,31.284,144,10328480057
"384",53,77,3.2568,-4.3,123,-11.678343,166.93363,TRUE,383,31.8096,146,10328480057
"385",52.6,77,3.2665,-4.7,123,-11.678275,166.933587,TRUE,384,32.5872,148,10328480057
"386",52.2,77,3.2761,-3.5,120,-11.678189,166.933597,TRUE,385,33.3792,138,10328480057
"387",51.8,76,3.2862,-3.5,119,-11.678111,166.93364,TRUE,386,34.2216,144,10328480057
"388",51.6,76,3.2964,-3.4,118,-11.678036,166.933694,TRUE,387,35.0856,145,10328480057
"389",51.2,76,3.3068,-2.9,118,-11.677954,166.933748,TRUE,388,36.0144,146,10328480057
"390",50.8,76,3.3174,-2.4,117,-11.677861,166.933748,TRUE,389,36.6552,142,10328480057
"391",50.6,76,3.3278,-1.9,118,-11.677771,166.933715,TRUE,390,37.188,145,10328480057
"392",50.6,76,3.3383,-1.9,117,-11.67769,166.933672,TRUE,391,37.476,146,10328480057
"393",50.4,77,3.3486,-2.4,118,-11.677629,166.933597,TRUE,392,37.6056,145,10328480057
"394",50,77,3.3588,-3.4,118,-11.677606,166.933511,TRUE,393,37.4328,146,10328480057
"395",49.6,77,3.3693,-3.8,118,-11.677626,166.933415,TRUE,394,37.3752,146,10328480057
"396",49.2,77,3.3797,-3.8,117,-11.677667,166.93334,TRUE,395,37.3536,145,10328480057
"397",48.8,77,3.3904,-3.8,115,-11.677717,166.933243,TRUE,396,37.512,144,10328480057
"398",48.4,77,3.4009,-3.7,116,-11.677767,166.933168,TRUE,397,37.6704,145,10328480057
"399",48,77,3.4117,-4.2,115,-11.677816,166.933082,TRUE,398,38.0376,146,10328480057
"400",47.6,77,3.4224,-4.6,115,-11.677855,166.933007,TRUE,399,38.2464,145,10328480057
"401",47,77,3.4334,-4.5,116,-11.677849,166.9329,TRUE,400,38.6784,146,10328480057
"402",46.4,77,3.4447,-4,117,-11.677771,166.932836,TRUE,401,39.132,146,10328480057
"403",46,77,3.456,-3.5,117,-11.67768,166.932793,TRUE,402,39.6504,146,10328480057
"404",45.8,77,3.4675,-3.1,116,-11.677584,166.932739,TRUE,403,40.1904,144,10328480057
"405",45.4,77,3.4789,-2.6,116,-11.67749,166.932696,TRUE,404,40.7088,147,10328480057
"406",45,77,3.4901,-3.1,115,-11.677421,166.932632,TRUE,405,40.8168,146,10328480057
"407",44.8,77,3.5016,-2.7,116,-11.677387,166.932524,TRUE,406,40.9248,144,10328480057
"408",44.4,78,3.5129,-2.2,115,-11.677378,166.932428,TRUE,407,40.9248,141,10328480057
"409",44.2,78,3.5241,-2.2,115,-11.677386,166.932331,TRUE,408,40.788,145,10328480057
"410",44,80,3.5354,-2.2,116,-11.677406,166.932224,TRUE,409,40.644,146,10328480057
"411",43.8,80,3.5467,-2.2,116,-11.677435,166.932138,TRUE,410,40.7376,144,10328480057
"412",43.4,79,3.558,-2.2,117,-11.677485,166.932042,TRUE,411,40.6512,144,10328480057
"413",43.2,79,3.5693,-2.6,117,-11.677556,166.931967,TRUE,412,40.6512,146,10328480057
"414",43,78,3.5805,-2.6,117,-11.677642,166.931902,TRUE,413,40.5936,141,10328480057
"415",42.6,78,3.592,-3,116,-11.677733,166.931859,TRUE,414,40.7808,147,10328480057
"416",42.2,78,3.6036,-3,115,-11.677828,166.931816,TRUE,415,40.9536,146,10328480057
"417",41.8,78,3.6153,-3,115,-11.677929,166.931784,TRUE,416,41.2416,147,10328480057
"418",41.6,80,3.627,-3.4,116,-11.67803,166.931752,TRUE,417,41.508,147,10328480057
"419",41.2,80,3.6384,-3.9,116,-11.678129,166.93172,TRUE,418,41.7024,138,10328480057
"420",40.6,80,3.6501,-4.7,117,-11.678223,166.931677,TRUE,419,41.832,142,10328480057
"421",40,81,3.6619,-4.6,117,-11.678288,166.93158,TRUE,420,41.9832,145,10328480057
"422",39.4,81,3.6738,-4.1,119,-11.678314,166.931473,TRUE,421,42.1128,145,10328480057
"423",39,78,3.686,-3.7,118,-11.678323,166.931366,TRUE,422,42.5232,144,10328480057
"424",38.6,78,3.6984,-3.2,118,-11.678317,166.931258,TRUE,423,43.1568,146,10328480057
"425",38.2,78,3.7109,-3.2,119,-11.6783,166.93114,TRUE,424,43.74,145,10328480057
"426",37.8,78,3.7234,-3.2,119,-11.678288,166.931033,TRUE,425,44.316,142,10328480057
"427",37.4,79,3.7359,-3.2,119,-11.678294,166.930915,TRUE,426,44.6904,144,10328480057
"428",37,79,3.7485,-3.2,118,-11.678311,166.930808,TRUE,427,45,144,10328480057
"429",36.6,79,3.7614,-3.1,119,-11.678333,166.930679,TRUE,428,45.4032,146,10328480057
"430",36.2,79,3.7741,-3.5,118,-11.678358,166.930572,TRUE,429,45.4824,146,10328480057
"431",35.8,78,3.7869,-3.5,119,-11.678389,166.930454,TRUE,430,45.7128,145,10328480057
"432",35.2,78,3.7999,-3.5,118,-11.678428,166.930346,TRUE,431,46.1232,144,10328480057
"433",34.8,78,3.8126,-3.5,118,-11.678475,166.930239,TRUE,432,46.1448,145,10328480057
"434",34.4,78,3.8253,-3.5,118,-11.678534,166.930132,TRUE,433,45.9576,143,10328480057
"435",34,78,3.838,-3.5,118,-11.678609,166.930057,TRUE,434,46.0728,145,10328480057
"436",33.4,77,3.8508,-3.5,118,-11.678696,166.929982,TRUE,435,45.9936,145,10328480057
"437",33,77,3.8634,-3.9,117,-11.67879,166.929907,TRUE,436,45.7344,148,10328480057
"438",32.6,78,3.8763,-3.5,119,-11.678885,166.929842,TRUE,437,45.828,145,10328480057
"439",32,78,3.8891,-3.5,118,-11.678984,166.929778,TRUE,438,45.9576,147,10328480057
"440",31.6,78,3.9017,-3.9,119,-11.67908,166.929724,TRUE,439,45.864,145,10328480057
"441",31.2,78,3.9147,-3.5,119,-11.67917,166.929649,TRUE,440,46.044,147,10328480057
"442",30.6,78,3.9278,-3.5,118,-11.67925,166.929553,TRUE,441,46.3176,146,10328480057
"443",30.2,78,3.9407,-3.1,118,-11.679324,166.929467,TRUE,442,46.3968,145,10328480057
"444",29.8,77,3.9538,-2.7,118,-11.679391,166.92937,TRUE,443,46.5696,141,10328480057
"445",29.6,77,3.9668,-2.7,118,-11.679451,166.929263,TRUE,444,46.8144,144,10328480057
"446",29.2,76,3.9794,-2.7,116,-11.679506,166.929156,TRUE,445,46.5552,144,10328480057
"447",28.8,76,3.9922,-3.2,116,-11.679553,166.929048,TRUE,446,46.3824,147,10328480057
"448",28.4,76,4.0048,-2.8,114,-11.679588,166.928941,TRUE,447,46.1376,145,10328480057
"449",28,76,4.0172,-2.8,113,-11.679619,166.928834,TRUE,448,45.6624,146,10328480057
"450",27.8,75,4.0296,-2.8,113,-11.679651,166.928726,TRUE,449,45.2592,145,10328480057
"451",27.4,75,4.0418,-2.8,114,-11.679695,166.928619,TRUE,450,44.9568,147,10328480057
"452",27,76,4.0543,-3.3,114,-11.67976,166.928533,TRUE,451,44.6976,145,10328480057
"453",26.6,76,4.0664,-3.3,115,-11.679841,166.928458,TRUE,452,44.3592,145,10328480057
"454",26.2,77,4.0786,-3.3,117,-11.679937,166.928394,TRUE,453,44.2008,141,10328480057
"455",25.8,77,4.0905,-3.3,118,-11.680035,166.928362,TRUE,454,43.8264,144,10328480057
"456",25.4,77,4.1027,-3.3,117,-11.680138,166.928319,TRUE,455,43.8408,146,10328480057
"457",25,77,4.1146,-3.3,116,-11.68024,166.928287,TRUE,456,43.4736,145,10328480057
"458",24.6,77,4.1269,-3.3,116,-11.680344,166.928244,TRUE,457,43.5312,145,10328480057
"459",24.2,76,4.1388,-3.3,116,-11.680446,166.928211,TRUE,458,43.3584,146,10328480057
"460",23.8,76,4.1507,-3.3,116,-11.680543,166.928169,TRUE,459,43.3728,145,10328480057
"461",23.4,77,4.1628,-3.3,117,-11.68063,166.928093,TRUE,460,43.2792,146,10328480057
"462",23,77,4.1747,-3.3,117,-11.680701,166.928018,TRUE,461,43.2144,144,10328480057
"463",22.6,78,4.1867,-3.3,117,-11.680759,166.927922,TRUE,462,43.0848,145,10328480057
"464",22.2,78,4.1989,-2.9,117,-11.680814,166.927825,TRUE,463,43.2576,140,10328480057
"465",21.8,77,4.2107,-2.5,116,-11.68087,166.927739,TRUE,464,43.2072,144,10328480057
"466",21.6,77,4.2227,-1.7,116,-11.680945,166.927643,TRUE,465,43.1208,144,10328480057
"467",21.4,76,4.2345,-0.9,116,-11.681038,166.9276,TRUE,466,43.0992,149,10328480057
"468",21.4,76,4.2462,-0.4,115,-11.68114,166.927568,TRUE,467,42.876,144,10328480057
"469",21.4,76,4.2577,0,115,-11.681242,166.927557,TRUE,468,42.3432,145,10328480057
"470",21.4,76,4.2688,0,114,-11.681341,166.927536,TRUE,469,41.832,146,10328480057
"471",21.4,76,4.2797,0.5,113,-11.681439,166.927525,TRUE,470,41.0328,147,10328480057
"472",21.4,77,4.2907,0.5,113,-11.681538,166.927525,TRUE,471,40.428,146,10328480057
"473",21.6,77,4.3012,0.5,114,-11.68163,166.927493,TRUE,472,39.5496,145,10328480057
"474",21.6,78,4.3116,0.5,114,-11.681719,166.92746,TRUE,473,38.8008,144,10328480057
"475",21.6,78,4.3219,0,118,-11.681803,166.927428,TRUE,474,38.1816,170,10328480057
"476",21.6,79,4.3319,0,119,-11.681884,166.927385,TRUE,475,37.584,145,10328480057
"477",21.6,79,4.342,0,119,-11.681966,166.927342,TRUE,476,36.9648,142,10328480057
"478",21.6,79,4.3518,0,119,-11.682045,166.92731,TRUE,477,36.4752,145,10328480057
"479",21.6,79,4.3614,-0.5,119,-11.682127,166.927278,TRUE,478,35.8632,145,10328480057
"480",21.6,78,4.3711,-0.5,119,-11.682213,166.927267,TRUE,479,35.4168,161,10328480057
"481",21.4,78,4.3807,-1,119,-11.682298,166.927278,TRUE,480,35.1,146,10328480057
"482",21.4,80,4.3902,-1.6,121,-11.682379,166.92731,TRUE,481,34.6824,147,10328480057
"483",21.2,80,4.3997,-1.1,121,-11.682455,166.927342,TRUE,482,34.4376,145,10328480057
"484",21,80,4.4091,-1.6,120,-11.682526,166.927385,TRUE,483,34.38,144,10328480057
"485",21,80,4.4186,-1.6,119,-11.682599,166.92745,TRUE,484,34.2576,143,10328480057
"486",20.8,80,4.4279,-2.1,119,-11.682668,166.927493,TRUE,485,34.0056,144,10328480057
"487",20.6,80,4.4373,-2.7,118,-11.682745,166.927525,TRUE,486,33.948,147,10328480057
"488",20.2,80,4.4467,-3.2,118,-11.682827,166.927536,TRUE,487,33.8976,146,10328480057
"489",20,79,4.4562,-3.7,119,-11.682913,166.927557,TRUE,488,33.8688,145,10328480057
"490",19.6,79,4.466,-3.1,119,-11.683,166.927536,TRUE,489,34.0704,146,10328480057
"491",19.2,79,4.4756,-3.5,119,-11.683087,166.927536,TRUE,490,34.3512,145,10328480057
"492",19,79,4.4856,-3,120,-11.683177,166.927525,TRUE,491,34.7688,146,10328480057
"493",18.6,80,4.4956,-3,121,-11.683267,166.927525,TRUE,492,35.1936,146,10328480057
"494",18.4,80,4.5057,-3,123,-11.683356,166.927536,TRUE,493,35.6688,140,10328480057
"495",18,80,4.5158,-2.5,124,-11.683441,166.927568,TRUE,494,35.8992,144,10328480057
"496",17.8,80,4.5261,-2.5,127,-11.683517,166.927621,TRUE,495,36.3312,144,10328480057
"497",17.6,80,4.5363,-2,127,-11.683595,166.927675,TRUE,496,36.4824,146,10328480057
"498",17.4,80,4.5465,-1.5,128,-11.683682,166.927707,TRUE,497,36.612,145,10328480057
"499",17.2,80,4.5565,-1,127,-11.683772,166.927707,TRUE,498,36.5616,146,10328480057
"500",17.2,80,4.5666,-1,126,-11.683863,166.927696,TRUE,499,36.5688,147,10328480057
"501",17.2,80,4.5765,-0.5,124,-11.683952,166.927675,TRUE,500,36.3528,136,10328480057
"502",17,80,4.5864,-0.5,124,-11.684038,166.927664,TRUE,501,36.0504,155,10328480057
"503",17,81,4.596,-0.5,122,-11.684121,166.927632,TRUE,502,35.6256,147,10328480057
"504",17,81,4.6054,0,120,-11.684203,166.9276,TRUE,503,35.2368,145,10328480057
"505",17,80,4.615,-0.5,119,-11.684283,166.927568,TRUE,504,34.8048,147,10328480057
"506",17,80,4.6243,-0.5,119,-11.68436,166.927536,TRUE,505,34.3512,146,10328480057
"507",16.8,80,4.6334,-1.1,117,-11.684428,166.927493,TRUE,506,33.84,146,10328480057
"508",16.8,80,4.6425,-1.1,117,-11.684484,166.927428,TRUE,507,33.4944,142,10328480057
"509",16.6,81,4.6516,-1.1,117,-11.684527,166.927353,TRUE,508,33.2208,146,10328480057
"510",16.6,81,4.6608,-1.6,116,-11.684557,166.927278,TRUE,509,33.0408,144,10328480057
"511",16.4,81,4.6698,-1.6,116,-11.68458,166.927203,TRUE,510,32.796,144,10328480057
"512",16.2,81,4.679,-2.7,116,-11.684602,166.927128,TRUE,511,32.832,152,10328480057
"513",16,79,4.6881,-3.2,115,-11.684614,166.927031,TRUE,512,32.8752,145,10328480057
"514",15.6,79,4.6975,-3.2,116,-11.684616,166.926956,TRUE,513,33.084,149,10328480057
"515",15.2,79,4.7073,-3.6,116,-11.68462,166.92687,TRUE,514,33.4368,147,10328480057
"516",15,79,4.717,-3,116,-11.684637,166.926774,TRUE,515,34.0056,147,10328480057
"517",14.6,80,4.7271,-2.5,116,-11.68468,166.926699,TRUE,516,34.6392,149,10328480057
"518",14.4,80,4.7371,-2.5,117,-11.684731,166.926624,TRUE,517,35.2296,148,10328480057
"519",14.2,81,4.7471,-1.5,117,-11.684791,166.926548,TRUE,518,35.7192,145,10328480057
"520",14,81,4.7573,-1.5,118,-11.684857,166.926484,TRUE,519,36,145,10328480057
"521",14,81,4.7675,-1.5,118,-11.68493,166.926441,TRUE,520,36.3024,146,10328480057
"522",13.8,81,4.7776,-1.5,118,-11.685013,166.926398,TRUE,521,36.3528,147,10328480057
"523",13.6,81,4.7878,-2,117,-11.685105,166.926398,TRUE,522,36.5544,144,10328480057
"524",13.4,81,4.7979,-1.5,118,-11.685191,166.92643,TRUE,523,36.5544,145,10328480057
"525",13.2,80,4.8082,-1.5,118,-11.68527,166.926473,TRUE,524,36.6696,147,10328480057
"526",13.2,80,4.8183,-1.5,118,-11.685341,166.926538,TRUE,525,36.5832,144,10328480057
"527",13,80,4.8284,-1.5,118,-11.685414,166.926581,TRUE,526,36.5616,145,10328480057
"528",12.8,80,4.8384,-2,117,-11.685487,166.926645,TRUE,527,36.3816,145,10328480057
"529",12.6,80,4.8483,-2.5,116,-11.685571,166.926666,TRUE,528,36.3096,146,10328480057
"530",12.4,80,4.8586,-2.5,116,-11.685662,166.926688,TRUE,529,36.252,145,10328480057
"531",12,80,4.8687,-2.9,115,-11.685752,166.926699,TRUE,530,36.288,144,10328480057
"532",11.8,79,4.879,-3.4,115,-11.685847,166.926699,TRUE,531,36.4968,146,10328480057
"533",11.4,79,4.8893,-3.3,115,-11.685939,166.926699,TRUE,532,36.6768,146,10328480057
"534",11,79,4.8999,-3.8,115,-11.686033,166.926688,TRUE,533,37.0944,145,10328480057
"535",10.6,79,4.9105,-3.7,115,-11.686125,166.926656,TRUE,534,37.3968,146,10328480057
"536",10.2,79,4.9212,-3.7,116,-11.68621,166.926613,TRUE,535,37.8504,146,10328480057
"537",9.8,79,4.9322,-3.2,115,-11.686281,166.926548,TRUE,536,38.2896,146,10328480057
"538",9.4,80,4.9431,-3.2,116,-11.686332,166.926452,TRUE,537,38.7144,145,10328480057
"539",9.2,80,4.954,-3.2,116,-11.686374,166.926366,TRUE,538,38.9664,142,10328480057
"540",8.8,80,4.965,-3.2,116,-11.68641,166.92627,TRUE,539,39.24,144,10328480057
"541",8.4,80,4.9761,-3.2,116,-11.686444,166.926184,TRUE,540,39.492,144,10328480057
"542",8,77,4.987,-3.2,118,-11.686477,166.926087,TRUE,541,39.4776,146,10328480057
